game,step,done,state,action,next_state,reward
0,0,False,0,3,0,-1
0,1,False,0,1,1,1
0,2,False,1,0,1,-4
0,3,False,1,3,0,-1
0,4,False,0,1,0,-1
0,5,False,0,0,0,-1
0,6,False,0,2,10,1
0,7,False,10,0,10,-1
0,8,False,10,1,11,1
0,9,False,11,1,12,1
0,10,False,12,0,2,1
0,11,False,2,0,2,-4
0,12,False,2,3,1,-1
0,13,False,1,2,11,-1
0,14,False,11,1,12,-1
0,15,False,12,0,2,-1
0,16,False,2,1,3,1
0,17,False,3,3,3,-1
0,18,False,3,2,13,1
0,19,False,13,0,13,-1
0,20,False,13,2,23,1
0,21,False,23,1,24,1
0,22,False,24,0,14,1
0,23,False,14,2,14,-1
0,24,False,14,1,15,1
0,25,False,15,1,16,1
0,26,False,16,3,16,-1
0,27,False,16,0,6,1
0,28,False,6,1,7,1
0,29,False,7,0,7,-4
0,30,False,7,3,6,-1
0,31,False,6,1,6,-1
0,32,False,6,0,6,-1
0,33,False,6,3,5,1
0,34,False,5,1,5,-1
0,35,False,5,0,5,-1
0,36,False,5,3,4,1
0,37,False,4,0,4,-4
0,38,False,4,2,14,-1
0,39,False,14,1,15,-1
0,40,False,15,1,16,-1
0,41,False,16,0,6,-1
0,42,False,6,3,5,-1
0,43,False,5,3,4,-1
0,44,False,4,1,4,-1
0,45,False,4,3,3,-1
0,46,False,3,2,13,-1
0,47,False,13,2,23,-1
0,48,False,23,1,24,-1
0,49,False,24,0,14,-1
0,50,False,14,0,4,-1
0,51,False,4,2,4,-1
0,52,False,4,3,3,-1
0,53,False,3,1,3,-1
0,54,False,3,0,3,-1
0,55,False,3,2,13,-1
0,56,False,13,3,12,-1
0,57,False,12,1,12,-1
0,58,False,12,2,22,1
0,59,False,22,0,22,-1
0,60,False,22,1,23,-1
0,61,False,23,0,13,-1
0,62,False,13,1,14,-1
0,63,False,14,3,14,-1
0,64,False,14,1,15,-1
0,65,False,15,0,5,-1
0,66,False,5,2,5,-1
0,67,False,5,3,4,-1
0,68,False,4,1,4,-1
0,69,False,4,3,3,-1
0,70,False,3,3,2,-1
0,71,False,2,1,2,-1
0,72,False,2,2,12,-1
0,73,False,12,2,22,-1
0,74,False,22,3,21,1
0,75,True,21,3,20,-5
1,0,False,0,2,10,1
1,1,False,10,1,11,1
1,2,False,11,0,1,1
1,3,False,1,1,2,1
1,4,False,2,1,3,1
1,5,False,3,0,3,-4
1,6,False,3,1,4,1
1,7,False,4,2,14,1
1,8,False,14,2,24,1
1,9,False,24,1,25,1
1,10,False,25,2,35,1
1,11,False,35,3,34,1
1,12,False,34,2,44,1
1,13,False,44,1,45,1
1,14,False,45,0,35,-1
1,15,False,35,3,34,-1
1,16,False,34,2,44,-1
1,17,False,44,1,45,-1
1,18,False,45,1,46,1
1,19,False,46,1,47,1
1,20,True,47,2,57,-5
2,0,False,0,2,10,1
2,1,False,10,1,11,1
2,2,False,11,0,1,1
2,3,False,1,1,2,1
2,4,False,2,1,3,1
2,5,False,3,1,4,1
2,6,False,4,2,14,1
2,7,False,14,2,24,1
2,8,False,24,1,25,1
2,9,False,25,2,35,1
2,10,False,35,2,45,1
2,11,False,45,1,46,1
2,12,False,46,1,47,1
2,13,False,47,1,48,1
2,14,False,48,0,38,1
2,15,False,38,2,38,-1
2,16,True,38,0,28,-5
3,0,False,0,2,10,1
3,1,False,10,1,11,1
3,2,False,11,0,1,1
3,3,False,1,1,2,1
3,4,False,2,1,3,1
3,5,False,3,1,4,1
3,6,False,4,2,14,1
3,7,False,14,2,24,1
3,8,False,24,1,25,1
3,9,False,25,2,35,1
3,10,False,35,2,45,1
3,11,False,45,1,46,1
3,12,False,46,1,47,1
3,13,False,47,1,48,1
3,14,False,48,0,38,1
3,15,True,38,3,37,-5
4,0,False,0,2,10,1
4,1,False,10,1,11,1
4,2,False,11,0,1,1
4,3,False,1,1,2,1
4,4,False,2,1,3,1
4,5,False,3,1,4,1
4,6,False,4,2,14,1
4,7,False,14,2,24,1
4,8,False,24,1,25,1
4,9,False,25,2,35,1
4,10,False,35,2,45,1
4,11,False,45,1,46,1
4,12,False,46,1,47,1
4,13,False,47,1,48,1
4,14,False,48,0,38,1
4,15,True,38,1,39,-5
5,0,False,0,2,10,1
5,1,False,10,1,11,1
5,2,False,11,0,1,1
5,3,False,1,1,2,1
5,4,False,2,1,3,1
5,5,False,3,1,4,1
5,6,False,4,2,14,1
5,7,False,14,2,24,1
5,8,False,24,1,25,1
5,9,False,25,2,35,1
5,10,False,35,2,45,1
5,11,False,45,1,46,1
5,12,False,46,1,47,1
5,13,False,47,1,48,1
5,14,False,48,0,38,1
5,15,False,38,2,38,-1
5,16,False,38,2,48,-1
5,17,False,48,0,48,-1
5,18,False,48,0,38,-1
5,19,False,38,2,38,-1
5,20,False,38,2,48,-1
5,21,False,48,0,48,-1
5,22,False,48,1,49,1
5,23,False,49,1,49,-4
5,24,True,49,0,39,-5
6,0,False,0,2,10,1
6,1,False,10,1,11,1
6,2,False,11,0,1,1
6,3,False,1,1,2,1
6,4,False,2,1,3,1
6,5,False,3,1,4,1
6,6,False,4,2,14,1
6,7,False,14,2,24,1
6,8,False,24,1,25,1
6,9,False,25,2,35,1
6,10,False,35,2,45,1
6,11,False,45,1,46,1
6,12,False,46,1,47,1
6,13,False,47,1,48,1
6,14,False,48,1,49,1
6,15,True,49,2,59,-5
7,0,False,0,2,10,1
7,1,False,10,1,11,1
7,2,False,11,0,1,1
7,3,False,1,1,2,1
7,4,False,2,1,3,1
7,5,False,3,1,4,1
7,6,False,4,2,14,1
7,7,False,14,2,24,1
7,8,False,24,1,25,1
7,9,False,25,2,35,1
7,10,False,35,2,45,1
7,11,False,45,1,46,1
7,12,False,46,1,47,1
7,13,False,47,1,48,1
7,14,False,48,1,49,1
7,15,False,49,3,49,-1
7,16,False,49,3,48,-1
7,17,False,48,1,48,-1
7,18,False,48,1,49,-1
7,19,False,49,3,49,-1
7,20,False,49,3,48,-1
7,21,True,48,2,58,-5
8,0,False,0,2,10,1
8,1,False,10,1,11,1
8,2,False,11,0,1,1
8,3,False,1,1,2,1
8,4,False,2,1,3,1
8,5,False,3,1,4,1
8,6,False,4,2,14,1
8,7,False,14,2,24,1
8,8,False,24,1,25,1
8,9,False,25,2,35,1
8,10,False,35,2,45,1
8,11,False,45,1,46,1
8,12,False,46,1,47,1
8,13,False,47,1,48,1
8,14,False,48,3,48,-1
8,15,False,48,1,49,1
8,16,False,49,3,49,-1
8,17,False,49,3,48,-1
8,18,False,48,1,48,-1
8,19,False,48,1,49,-1
8,20,False,49,1,49,-1
8,21,False,49,3,48,-1
8,22,False,48,0,38,1
8,23,False,38,2,38,-1
8,24,False,38,2,48,-1
8,25,False,48,0,48,-1
