game,step,done,state,action,next_state,reward
0,0,False,0,1,1,1
0,1,False,1,3,1,-1
0,2,False,1,1,2,1
0,3,False,2,1,3,1
0,4,False,3,3,3,-1
0,5,False,3,0,3,-1
0,6,False,3,2,11,1
0,7,False,11,2,19,1
0,8,False,19,0,19,-1
0,9,False,19,3,18,1
0,10,False,18,3,17,1
0,11,False,17,1,17,-1
0,12,True,17,3,16,-5
1,0,False,0,0,0,-1
1,1,False,0,0,0,-1
1,2,False,0,1,1,1
1,3,False,1,1,2,1
1,4,False,2,0,2,-4
1,5,False,2,2,10,1
1,6,False,10,2,18,1
1,7,False,18,3,17,1
1,8,False,17,0,9,1
1,9,True,9,3,8,-5
2,0,False,0,1,1,1
2,1,False,1,0,1,-4
2,2,False,1,1,2,1
2,3,False,2,1,3,1
2,4,False,3,3,3,-1
2,5,False,3,2,11,1
2,6,False,11,0,11,-1
2,7,False,11,1,12,1
2,8,False,12,1,13,1
2,9,False,13,0,5,1
2,10,False,5,2,5,-1
2,11,False,5,1,6,1
2,12,False,6,2,14,1
2,13,False,14,1,15,1
2,14,False,15,0,7,1
2,15,False,7,3,6,-1
2,16,False,6,3,5,-1
2,17,False,5,3,4,1
2,18,False,4,3,3,-1
2,19,False,3,0,3,-1
2,20,False,3,1,4,-1
2,21,False,4,2,12,-1
2,22,False,12,3,11,-1
2,23,False,11,3,10,1
2,24,False,10,2,18,1
2,25,False,18,0,18,-1
2,26,False,18,2,26,1
2,27,False,26,0,26,-1
2,28,False,26,3,25,1
2,29,False,25,1,25,-1
2,30,False,25,2,33,1
2,31,False,33,2,41,1
2,32,True,41,2,49,-5
3,0,True,0,2,8,-5
4,0,False,0,0,0,-1
4,1,False,0,3,0,-1
4,2,False,0,3,0,-1
4,3,False,0,0,0,-1
4,4,False,0,0,0,-1
4,5,False,0,0,0,-1
4,6,False,0,3,0,-1
4,7,False,0,0,0,-1
4,8,False,0,0,0,-1
4,9,False,0,3,0,-1
4,10,False,0,0,0,-1
4,11,True,0,2,8,-5
5,0,False,0,3,0,-1
5,1,True,0,2,8,-5
6,0,False,0,0,0,-1
6,1,True,0,2,8,-5
7,0,False,0,3,0,-1
7,1,False,0,0,0,-1
7,2,False,0,1,1,1
7,3,False,1,1,2,1
7,4,False,2,2,10,1
7,5,False,10,2,18,1
7,6,False,18,3,17,1
7,7,False,17,0,9,1
7,8,True,9,3,8,-5
8,0,True,0,2,8,-5
9,0,False,0,0,0,-1
9,1,False,0,1,1,1
9,2,False,1,2,9,1
9,3,True,9,3,8,-5
10,0,True,0,2,8,-5
11,0,False,0,3,0,-1
11,1,False,0,0,0,-1
11,2,False,0,3,0,-1
11,3,True,0,2,8,-5
12,0,False,0,3,0,-1
12,1,False,0,0,0,-1
12,2,False,0,0,0,-1
12,3,False,0,3,0,-1
12,4,True,0,2,8,-5
13,0,False,0,0,0,-1
13,1,False,0,1,1,1
13,2,False,1,1,2,1
13,3,False,2,0,2,-4
13,4,False,2,1,3,1
13,5,False,3,2,11,1
13,6,False,11,2,19,1
13,7,False,19,3,18,1
13,8,False,18,2,26,1
13,9,False,26,0,26,-1
13,10,False,26,2,34,1
13,11,False,34,3,33,1
13,12,False,33,1,33,-1
13,13,False,33,0,25,1
13,14,False,25,2,25,-1
13,15,False,25,0,17,1
13,16,False,17,2,17,-1
13,17,False,17,1,18,-1
13,18,False,18,3,18,-1
13,19,False,18,1,19,-1
13,20,True,19,2,27,-5
14,0,False,0,3,0,-1
14,1,False,0,1,1,1
14,2,False,1,1,2,1
14,3,False,2,3,2,-1
14,4,False,2,3,1,-1
14,5,False,1,3,0,-1
14,6,False,0,0,0,-1
14,7,True,0,2,8,-5
15,0,False,0,1,1,1
15,1,False,1,3,1,-1
15,2,False,1,0,1,-1
15,3,False,1,1,2,1
15,4,False,2,2,10,1
15,5,False,10,2,18,1
15,6,False,18,2,26,1
15,7,False,26,0,26,-1
15,8,False,26,2,34,1
15,9,False,34,2,42,1
15,10,False,42,3,41,1
15,11,True,41,2,49,-5
16,0,False,0,1,1,1
16,1,False,1,2,9,1
16,2,True,9,3,8,-5
17,0,False,0,3,0,-1
17,1,False,0,0,0,-1
17,2,False,0,1,1,1
17,3,False,1,1,2,1
17,4,False,2,2,10,1
17,5,False,10,2,18,1
17,6,False,18,2,26,1
17,7,False,26,3,25,1
17,8,False,25,1,25,-1
17,9,False,25,0,17,1
17,10,False,17,0,9,1
17,11,True,9,3,8,-5
18,0,False,0,1,1,1
18,1,False,1,1,2,1
18,2,False,2,2,10,1
18,3,False,10,3,9,1
18,4,True,9,3,8,-5
19,0,False,0,1,1,1
19,1,False,1,2,9,1
19,2,False,9,0,9,-1
19,3,False,9,1,10,1
19,4,False,10,3,10,-1
19,5,False,10,0,2,1
19,6,False,2,1,3,1
19,7,False,3,3,3,-1
19,8,False,3,1,4,1
19,9,False,4,3,4,-1
19,10,False,4,0,4,-1
19,11,False,4,3,3,-1
19,12,False,3,0,3,-1
19,13,False,3,2,11,1
19,14,False,11,3,10,-1
19,15,False,10,1,10,-1
19,16,False,10,0,2,-1
19,17,False,2,1,3,-1
19,18,False,3,1,4,-1
19,19,False,4,0,4,-1
19,20,False,4,2,12,1
19,21,False,12,1,13,1
19,22,False,13,1,14,1
19,23,False,14,1,15,1
19,24,False,15,1,15,-4
19,25,False,15,0,7,1
19,26,False,7,2,7,-1
19,27,False,7,2,15,-1
19,28,False,15,1,15,-1
19,29,False,15,2,23,1
19,30,False,23,1,23,-4
19,31,False,23,0,15,-1
19,32,False,15,3,14,-1
19,33,False,14,2,22,1
19,34,False,22,2,30,1
19,35,True,30,3,29,-5
20,0,False,0,0,0,-1
20,1,False,0,3,0,-1
20,2,False,0,0,0,-1
20,3,False,0,3,0,-1
20,4,False,0,0,0,-1
20,5,False,0,3,0,-1
20,6,True,0,2,8,-5
21,0,False,0,3,0,-1
21,1,True,0,2,8,-5
22,0,False,0,1,1,1
22,1,False,1,0,1,-4
22,2,False,1,0,1,-1
22,3,False,1,0,1,-1
22,4,False,1,2,9,1
22,5,False,9,0,9,-1
22,6,False,9,0,1,-1
22,7,False,1,3,0,-1
22,8,True,0,2,8,-5
23,0,False,0,1,1,1
23,1,False,1,0,1,-4
23,2,False,1,0,1,-1
23,3,False,1,2,9,1
23,4,True,9,3,8,-5
24,0,False,0,1,1,1
24,1,False,1,1,2,1
24,2,False,2,1,3,1
24,3,False,3,2,11,1
24,4,False,11,3,10,1
24,5,False,10,3,9,1
24,6,True,9,3,8,-5
25,0,True,0,2,8,-5
26,0,False,0,3,0,-1
26,1,False,0,0,0,-1
26,2,False,0,0,0,-1
26,3,True,0,2,8,-5
27,0,True,0,2,8,-5
28,0,False,0,3,0,-1
28,1,False,0,0,0,-1
28,2,False,0,1,1,1
28,3,False,1,2,9,1
28,4,False,9,2,17,1
28,5,False,17,2,25,1
28,6,False,25,1,26,1
28,7,False,26,3,26,-1
28,8,False,26,0,18,1
28,9,False,18,0,10,1
28,10,False,10,3,9,-1
28,11,False,9,1,9,-1
28,12,False,9,0,1,-1
28,13,False,1,3,0,-1
28,14,False,0,3,0,-1
28,15,False,0,3,0,-1
28,16,True,0,2,8,-5
29,0,False,0,3,0,-1
29,1,True,0,2,8,-5
30,0,False,0,3,0,-1
30,1,True,0,2,8,-5
31,0,False,0,3,0,-1
31,1,False,0,0,0,-1
31,2,False,0,1,1,1
31,3,False,1,2,9,1
31,4,False,9,1,10,1
31,5,False,10,1,11,1
31,6,False,11,3,11,-1
31,7,False,11,3,10,-1
31,8,False,10,1,10,-1
31,9,False,10,2,18,1
31,10,False,18,2,26,1
31,11,True,26,1,27,-5
32,0,True,0,2,8,-5
33,0,False,0,3,0,-1
33,1,True,0,2,8,-5
34,0,False,0,0,0,-1
34,1,False,0,3,0,-1
34,2,False,0,0,0,-1
34,3,True,0,2,8,-5
35,0,False,0,3,0,-1
35,1,True,0,2,8,-5
36,0,True,0,2,8,-5
37,0,False,0,3,0,-1
37,1,False,0,3,0,-1
37,2,False,0,0,0,-1
37,3,False,0,0,0,-1
37,4,False,0,1,1,1
37,5,False,1,1,2,1
37,6,False,2,1,3,1
37,7,False,3,2,11,1
37,8,False,11,0,11,-1
37,9,False,11,2,19,1
37,10,False,19,3,18,1
37,11,False,18,1,18,-1
37,12,False,18,2,26,1
37,13,False,26,3,25,1
37,14,False,25,2,33,1
37,15,False,33,0,33,-1
37,16,False,33,1,34,1
37,17,False,34,3,34,-1
37,18,False,34,1,35,1
37,19,False,35,1,36,1
37,20,False,36,1,37,1
37,21,False,37,3,37,-1
37,22,True,37,1,38,-5
