key,state,action,q_value
1,0,0,10.301810296771942
1,0,1,12.21602888713084
1,0,2,10.16782909039849
1,0,3,10.48829833941941
1,1,0,9.253948489209026
1,1,1,12.025590624730842
1,1,2,10.223405997258999
1,1,3,10.265844653370209
1,2,0,8.404912127378632
1,2,1,11.910194396125119
1,2,2,-4.999999999999998
1,2,3,9.901360117747625
1,3,0,8.208712635314987
1,3,1,11.822911665277498
1,3,2,10.763742646605115
1,3,3,9.849137054456744
1,4,0,7.547126650961278
1,4,1,9.603359293262866
1,4,2,11.747601788957056
1,4,3,9.690420239809535
1,5,0,6.028512803524445
1,5,1,7.871052677987758
1,5,2,8.045395003883028
1,5,3,9.389482757562359
1,6,0,4.286980169414849
1,6,1,-4.999867193005562
1,6,2,5.3836221160211775
1,6,3,8.19698343735212
1,7,0,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,0.0
1,8,0,-2.1081349184986014
1,8,1,-0.6152854729922742
1,8,2,-0.6009941015477683
1,8,3,-2.342795
1,9,0,-0.8404321018288758
1,9,1,-2.3519427387342655
1,9,2,-0.44770339667375786
1,9,3,-0.6908502739213676
1,10,0,9.221607288963943
1,10,1,9.810121198223744
1,10,2,9.097123731303295
1,10,3,6.3855779105504755
1,11,0,10.126059601119543
1,11,1,-4.999999999999998
1,11,2,9.123695484565335
1,11,3,9.289969211070916
1,12,0,0.0
1,12,1,0.0
1,12,2,0.0
1,12,3,0.0
1,13,0,9.61756414953221
1,13,1,9.581861090259606
1,13,2,11.093244080155666
1,13,3,-4.999999999999998
1,14,0,9.85007791486861
1,14,1,9.108483531638456
1,14,2,11.490349488741302
1,14,3,11.059974893360936
1,15,0,8.614057878850595
1,15,1,6.478618496783688
1,15,2,-4.999999999999998
1,15,3,7.46973739950667
1,16,0,7.155954541379867
1,16,1,4.55918555531916
1,16,2,4.237513189813141
1,16,3,4.231817676347527
1,17,0,-4.926095585292827
1,17,1,2.263350874096628
1,17,2,4.3151751948164065
1,17,3,1.1480767132803553
1,18,0,0.23638873049451975
1,18,1,0.4835921447442831
1,18,2,2.4182893422385177
1,18,3,0.7681612332405389
1,19,0,-0.5047563105515632
