game,step,done,state,action,next_state,reward
0,0,False,0,1,1,1
0,1,False,1,0,1,-4
0,2,False,1,3,0,-1
0,3,False,0,1,0,-1
0,4,False,0,3,0,-1
0,5,False,0,1,1,-1
0,6,False,1,2,4,1
0,7,False,4,2,7,1
0,8,False,7,0,7,-1
0,9,False,7,0,4,-1
0,10,False,4,2,4,-1
0,11,False,4,2,7,-1
0,12,False,7,2,7,-1
0,13,False,7,3,6,1
0,14,False,6,0,3,1
0,15,False,3,0,0,-1
0,16,False,0,1,1,-1
0,17,False,1,0,1,-1
0,18,False,1,3,0,-1
0,19,False,0,2,3,-1
0,20,False,3,2,6,-1
0,21,False,6,3,6,-1
0,22,False,6,1,7,-1
0,23,True,7,1,8,100
1,0,False,0,1,1,1
1,1,False,1,3,1,-1
1,2,False,1,2,4,1
1,3,False,4,2,7,1
1,4,False,7,2,7,-4
1,5,True,7,1,8,100
2,0,False,0,0,0,-1
2,1,False,0,0,0,-1
2,2,False,0,0,0,-1
2,3,False,0,1,1,1
2,4,True,1,1,2,-5
3,0,False,0,2,3,1
3,1,False,3,2,6,1
3,2,False,6,1,7,1
3,3,True,7,1,8,100
4,0,False,0,3,0,-1
4,1,False,0,1,1,1
4,2,False,1,3,1,-1
4,3,True,1,1,2,-5
5,0,False,0,1,1,1
5,1,False,1,2,4,1
5,2,False,4,3,3,1
5,3,False,3,1,3,-1
5,4,False,3,3,3,-1
5,5,False,3,3,3,-1
5,6,False,3,2,6,1
5,7,False,6,2,6,-4
5,8,False,6,3,6,-1
5,9,False,6,3,6,-1
5,10,False,6,0,3,-1
5,11,False,3,1,4,-1
5,12,False,4,0,1,-1
5,13,False,1,0,1,-1
5,14,False,1,2,4,-1
5,15,False,4,0,4,-1
5,16,False,4,0,1,-1
5,17,False,1,3,0,-1
5,18,False,0,1,0,-1
5,19,False,0,0,0,-1
5,20,False,0,2,3,-1
5,21,False,3,2,6,-1
5,22,False,6,0,6,-1
5,23,False,6,2,6,-1
5,24,False,6,0,3,-1
5,25,False,3,2,3,-1
5,26,False,3,3,3,-1
5,27,False,3,0,0,-1
5,28,False,0,1,1,-1
5,29,True,1,1,2,-5
6,0,False,0,3,0,-1
6,1,False,0,3,0,-1
6,2,False,0,1,1,1
6,3,True,1,1,2,-5
7,0,False,0,2,3,1
7,1,False,3,3,3,-4
7,2,False,3,1,4,1
7,3,False,4,2,7,1
7,4,True,7,1,8,100
8,0,False,0,1,1,1
8,1,False,1,2,4,1
8,2,False,4,2,7,1
8,3,False,7,2,7,-4
8,4,False,7,3,6,1
8,5,False,6,3,6,-4
8,6,False,6,1,7,-1
8,7,False,7,2,7,-1
8,8,True,7,1,8,100
9,0,False,0,3,0,-1
9,1,False,0,0,0,-1
9,2,False,0,1,1,1
9,3,False,1,2,4,1
9,4,False,4,3,3,1
9,5,False,3,0,0,-1
9,6,False,0,0,0,-1
9,7,False,0,1,1,-1
9,8,False,1,0,1,-1
9,9,True,1,1,2,-5
10,0,False,0,1,1,1
10,1,False,1,3,1,-1
10,2,False,1,2,4,1
10,3,False,4,0,4,-1
10,4,False,4,2,7,1
10,5,True,7,1,8,100
11,0,False,0,2,3,1
11,1,False,3,3,3,-4
11,2,False,3,0,0,-1
11,3,False,0,3,0,-1
11,4,False,0,2,3,-1
11,5,False,3,2,6,1
11,6,False,6,0,6,-1
11,7,False,6,3,6,-1
