key,state,action,q_value
1,0,0,-3.862742804545906
1,0,1,-3.799999999999997
1,0,2,-3.85616037725195
1,0,3,-3.862742804545906
1,1,0,-5.367466513710636
1,1,1,-4.999999999999998
1,1,2,-4.999999999999998
1,1,3,-5.061121607972847
1,2,0,0.0
1,2,1,0.0
1,2,2,0.0
1,2,3,0.0
1,3,0,0.0
1,3,1,0.0
1,3,2,0.0
1,3,3,0.0
1,4,0,0.0
1,4,1,0.0
1,4,2,0.0
1,4,3,0.0
1,5,0,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,6,0,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,7,0,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,0.0
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,9,0,0.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,10,0,0.0
1,10,1,0.0
1,10,2,0.0
1,10,3,0.0
1,11,0,0.0
1,11,1,0.0
1,11,2,0.0
1,11,3,0.0
1,12,0,0.0
1,12,1,0.0
1,12,2,0.0
1,12,3,0.0
1,13,0,0.0
1,13,1,0.0
1,13,2,0.0
1,13,3,0.0
1,14,0,0.0
1,14,1,0.0
1,14,2,0.0
1,14,3,0.0
1,15,0,0.0
1,15,1,0.0
1,15,2,0.0
1,15,3,0.0
1,16,0,0.0
1,16,1,0.0
1,16,2,0.0
1,16,3,0.0
1,17,0,0.0
1,17,1,0.0
1,17,2,0.0
1,17,3,0.0
1,18,0,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,19,0,0.0
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,20,0,0.0
1,20,1,0.0
1,20,2,0.0
1,20,3,0.0
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,22,0,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,0.0
1,23,0,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,24,0,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
1,25,0,0.0
1,25,1,0.0
1,25,2,0.0
1,25,3,0.0
1,26,0,0.0
1,26,1,0.0
1,26,2,0.0
1,26,3,0.0
1,27,0,0.0
1,27,1,0.0
1,27,2,0.0
1,27,3,0.0
1,28,0,0.0
1,28,1,0.0
1,28,2,0.0
1,28,3,0.0
1,29,0,0.0
1,29,1,0.0
1,29,2,0.0
1,29,3,0.0
1,30,0,0.0
1,30,1,0.0
1,30,2,0.0
1,30,3,0.0
1,31,0,0.0
1,31,1,0.0
1,31,2,0.0
1,31,3,0.0
1,32,0,0.0
1,32,1,0.0
1,32,2,0.0
1,32,3,0.0
1,33,0,0.0
1,33,1,0.0
1,33,2,0.0
1,33,3,0.0
1,34,0,0.0
1,34,1,0.0
1,34,2,0.0
1,34,3,0.0
1,35,0,0.0
1,35,1,0.0
1,35,2,0.0
1,35,3,0.0
1,36,0,0.0
1,36,1,0.0
1,36,2,0.0
1,36,3,0.0
1,37,0,0.0
1,37,1,0.0
1,37,2,0.0
1,37,3,0.0
1,38,0,0.0
1,38,1,0.0
1,38,2,0.0
1,38,3,0.0
1,39,0,0.0
1,39,1,0.0
1,39,2,0.0
1,39,3,0.0
1,40,0,0.0
1,40,1,0.0
1,40,2,0.0
1,40,3,0.0
1,41,0,0.0
1,41,1,0.0
1,41,2,0.0
1,41,3,0.0
1,42,0,0.0
1,42,1,0.0
1,42,2,0.0
1,42,3,0.0
1,43,0,0.0
1,43,1,0.0
1,43,2,0.0
1,43,3,0.0
1,44,0,0.0
1,44,1,0.0
1,44,2,0.0
1,44,3,0.0
1,45,0,0.0
1,45,1,0.0
1,45,2,0.0
1,45,3,0.0
1,46,0,0.0
1,46,1,0.0
1,46,2,0.0
1,46,3,0.0
1,47,0,0.0
1,47,1,0.0
1,47,2,0.0
1,47,3,0.0
1,48,0,0.0
1,48,1,0.0
1,48,2,0.0
1,48,3,0.0
1,49,0,0.0
1,49,1,0.0
1,49,2,0.0
1,49,3,0.0
1,50,0,0.0
1,50,1,0.0
1,50,2,0.0
1,50,3,0.0
1,51,0,0.0
1,51,1,0.0
1,51,2,0.0
1,51,3,0.0
1,52,0,0.0
1,52,1,0.0
1,52,2,0.0
1,52,3,0.0
1,53,0,0.0
1,53,1,0.0
1,53,2,0.0
1,53,3,0.0
1,54,0,0.0
1,54,1,0.0
1,54,2,0.0
1,54,3,0.0
1,55,0,0.0
1,55,1,0.0
