game,step,done,state,action,next_state,reward
0,0,False,0,0,0,-1
0,1,False,0,0,0,-1
0,2,False,0,1,1,1
0,3,False,1,0,1,-4
0,4,False,1,0,1,-1
0,5,True,1,2,6,-5
1,0,False,0,0,0,-1
1,1,False,0,2,5,1
1,2,True,5,2,10,-5
2,0,False,0,2,5,1
2,1,True,5,1,6,-5
3,0,False,0,2,5,1
3,1,True,5,1,6,-5
4,0,False,0,0,0,-1
4,1,False,0,0,0,-1
4,2,False,0,2,5,1
4,3,True,5,2,10,-5
5,0,False,0,1,1,1
5,1,True,1,2,6,-5
6,0,False,0,0,0,-1
6,1,False,0,0,0,-1
6,2,False,0,0,0,-1
6,3,False,0,3,0,-1
6,4,False,0,2,5,1
6,5,True,5,2,10,-5
7,0,False,0,2,5,1
7,1,True,5,1,6,-5
8,0,False,0,1,1,1
8,1,False,1,0,1,-4
8,2,False,1,3,0,-1
8,3,False,0,3,0,-1
8,4,False,0,0,0,-1
8,5,False,0,0,0,-1
8,6,False,0,2,5,1
8,7,True,5,2,10,-5
9,0,False,0,3,0,-1
9,1,False,0,2,5,1
9,2,False,5,0,5,-1
9,3,True,5,1,6,-5
10,0,False,0,2,5,1
10,1,True,5,1,6,-5
11,0,False,0,1,1,1
11,1,False,1,1,2,1
11,2,False,2,3,2,-1
11,3,False,2,0,2,-1
11,4,False,2,1,3,1
11,5,True,3,2,8,-5
12,0,False,0,3,0,-1
12,1,False,0,1,1,1
12,2,False,1,3,1,-1
12,3,False,1,3,0,-1
12,4,False,0,2,5,1
12,5,True,5,1,6,-5
13,0,False,0,3,0,-1
13,1,False,0,0,0,-1
13,2,False,0,1,1,1
13,3,False,1,1,2,1
13,4,False,2,2,7,1
13,5,False,7,0,7,-1
13,6,False,7,2,12,1
13,7,True,12,1,13,-5
14,0,False,0,0,0,-1
14,1,False,0,2,5,1
14,2,True,5,2,10,-5
15,0,False,0,2,5,1
15,1,False,5,3,5,-4
15,2,False,5,0,0,-1
15,3,False,0,0,0,-1
15,4,False,0,3,0,-1
15,5,False,0,1,1,1
15,6,False,1,1,2,1
15,7,False,2,3,2,-1
15,8,False,2,0,2,-1
15,9,False,2,3,1,-1
15,10,False,1,1,1,-1
15,11,False,1,3,0,-1
15,12,False,0,3,0,-1
15,13,False,0,0,0,-1
15,14,False,0,0,0,-1
15,15,False,0,2,5,-1
15,16,True,5,2,10,-5
16,0,False,0,3,0,-1
16,1,False,0,3,0,-1
16,2,False,0,3,0,-1
16,3,False,0,3,0,-1
16,4,False,0,1,1,1
16,5,False,1,3,1,-1
16,6,True,1,2,6,-5
17,0,False,0,2,5,1
17,1,True,5,2,10,-5
18,0,False,0,1,1,1
18,1,True,1,2,6,-5
19,0,False,0,2,5,1
19,1,False,5,0,5,-1
19,2,True,5,1,6,-5
20,0,False,0,1,1,1
20,1,False,1,3,1,-1
20,2,False,1,1,2,1
20,3,False,2,3,2,-1
20,4,False,2,0,2,-1
20,5,False,2,1,3,1
20,6,False,3,3,3,-1
20,7,True,3,2,8,-5
21,0,False,0,0,0,-1
21,1,False,0,1,1,1
21,2,False,1,0,1,-4
21,3,True,1,2,6,-5
22,0,False,0,1,1,1
22,1,True,1,2,6,-5
23,0,False,0,2,5,1
23,1,True,5,2,10,-5
24,0,False,0,0,0,-1
24,1,False,0,2,5,1
24,2,True,5,2,10,-5
25,0,False,0,1,1,1
25,1,True,1,2,6,-5
26,0,False,0,0,0,-1
26,1,False,0,3,0,-1
26,2,False,0,1,1,1
26,3,False,1,1,2,1
26,4,False,2,0,2,-4
26,5,False,2,0,2,-1
26,6,False,2,0,2,-1
26,7,False,2,3,1,-1
26,8,True,1,2,6,-5
27,0,False,0,1,1,1
27,1,False,1,3,1,-1
27,2,False,1,1,2,1
27,3,False,2,3,2,-1
27,4,False,2,0,2,-1
27,5,False,2,3,1,-1
27,6,False,1,0,1,-1
27,7,False,1,3,0,-1
27,8,False,0,2,5,1
27,9,True,5,1,6,-5
28,0,False,0,3,0,-1
28,1,False,0,2,5,1
28,2,False,5,0,5,-1
28,3,False,5,0,0,-1
28,4,False,0,0,0,-1
28,5,False,0,3,0,-1
28,6,False,0,1,1,1
28,7,False,1,0,1,-4
28,8,False,1,1,2,1
28,9,False,2,2,7,1
28,10,True,7,3,6,-5
29,0,False,0,2,5,1
29,1,True,5,2,10,-5
30,0,False,0,0,0,-1
30,1,False,0,2,5,1
30,2,True,5,2,10,-5
31,0,False,0,1,1,1
31,1,False,1,0,1,-4
31,2,True,1,2,6,-5
32,0,False,0,3,0,-1
32,1,False,0,0,0,-1
32,2,False,0,0,0,-1
32,3,False,0,1,1,1
32,4,False,1,3,1,-1
32,5,False,1,3,0,-1
32,6,False,0,2,5,1
32,7,True,5,1,6,-5
33,0,False,0,1,1,1
33,1,False,1,3,1,-1
33,2,False,1,3,0,-1
33,3,False,0,3,0,-1
33,4,False,0,0,0,-1
33,5,False,0,2,5,1
33,6,True,5,1,6,-5
34,0,False,0,1,1,1
34,1,True,1,2,6,-5
35,0,False,0,0,0,-1
35,1,False,0,3,0,-1
35,2,False,0,2,5,1
35,3,False,5,3,5,-4
35,4,True,5,2,10,-5
36,0,False,0,2,5,1
